167	166.7488658090057
166	167.0
168	161.41396113422599
165	162.9047030623747
164	155.44619039706092
169	152.13991326658362
163	146.93230953527825
170	141.19935333274503
162	138.84517012941018
171	130.22618411952485
172	120.45281806824701
161	131.3313348917468
173	113.92249394442914
160	124.50357440354621
174	110.05270813597608
175	107.26075777457531
176	104.05932242288796
159	118.6167342838808
177	98.54062870756454
158	114.52867538184184
157	112.25627181550192
178	90.59103739066747
156	110.23492735680028
155	106.70600497111963
154	102.58795893154097
179	81.88468669717699
153	98.98615486419925
152	95.28500627490742
180	73.64803438066576
151	91.6269012413221
181	66.34328318885612
150	88.98324397480123
182	60.51463036038076
149	87.9080768747329
148	87.65167760773984
147	88.03795953054758
146	89.36713362635129
183	55.83692337607527
145	90.07379045657943
184	52.00990851298781
185	48.98118220865187
144	87.20914207895976
186	46.49480147185748
187	44.11717608943057
143	79.83994741965458
188	41.58886072035235
189	38.829486139605486
190	35.888808354985116
142	70.55352003918364
191	33.0499239648721
192	30.461833002827795
193	28.226150973560376
194	26.281129324513753
141	62.0319194532028
195	24.63056958379644
196	23.22040711406434
197	21.999838205914468
198	20.863251764932137
140	55.55539313202863
199	19.713963530252943
139	53.643026967506465
200	18.54794556857108
137	57.780104905317465
138	55.942438594818185
201	17.343028652472825
202	16.173827156465922
203	15.115915366898033
204	14.158063123860746
205	13.285937592124428
136	55.32794716251021
206	12.51638170129161
207	11.814727732877165
208	11.160423639458166
209	10.529200169890673
210	9.914748011954167
211	9.297056873522333
212	8.704377733902076
213	8.145406400927845
214	7.622271776545452
135	48.89907220488641
215	7.141739448757702
311	5.349231734366376
312	5.329827884736812
310	5.245802677811717
216	6.7187879696632535
313	5.21848157699908
314	5.101821677864493
309	5.083308432357733
320	4.992857245227786
316	5.012633046255383
318	4.992188425788552
317	4.993215335082235
319	4.987760817999973
325	4.9042623497002795
323	4.956933901994018
322	4.969558302077194
324	4.930735586146052
321	4.987840521871327
315	5.046503726029404
326	4.871233758650165
217	6.32654904884728
327	4.80898041491208
308	4.902270908054585
328	4.755881465050024
330	4.6613515189577015
307	4.724465433476186
333	4.610347972312143
332	4.619308304588532
334	4.582174386618924
331	4.63529297366671
218	5.969837262167594
336	4.5309871745312105
329	4.700792228670703
335	4.560300872117163
337	4.490364768296346
306	4.586917344505199
340	4.352666512612516
338	4.439436305006805
305	4.478159679881672
339	4.3852272765944225
341	4.277400645593592
304	4.417490017405886
219	5.630011144846378
343	4.201752431019153
342	4.250953977104128
302	4.404639212123804
301	4.363185113322518
344	4.176925252778163
346	4.114006554987747
345	4.1563824463834855
303	4.406270253657382
348	4.027542871662102
347	4.075599685339817
349	3.9745617449136224
300	4.246465147502307
350	3.9136217823545585
299	4.077915718112265
351	3.864778326124839
352	3.8093887563182154
221	5.060970556173861
220	5.330055445064147
354	3.7274370051670282
353	3.7603939782464155
356	3.6340194478827006
355	3.678338265524425
298	3.897197009292911
357	3.586674193400971
222	4.8057807087882125
358	3.5323808406027086
359	3.4738215980154337
360	3.4132870855820965
297	3.7365301772281976
361	3.3438095678012414
362	3.2794330977611112
296	3.5901107008812296
223	4.542411396036029
363	3.2117448741273034
295	3.4499693482823215
364	3.148707198094074
365	3.081260396329567
366	3.0155520630547312
294	3.3252628235659785
224	4.291462025611514
293	3.2081940089187575
367	2.9464638235999696
368	2.8845339158610153
225	4.033908785182947
292	3.085920184960009
369	2.8170628563962503
226	3.7980384630417916
370	2.751130428180176
291	2.963842732856144
371	2.678443963246399
372	2.6050759724598516
227	3.5734814700632658
290	2.8425484579198006
373	2.529128579587348
289	2.747278074417515
374	2.4560343542701766
286	2.659181039301431
287	2.680505867734393
375	2.3774174592853043
288	2.6979922039466584
228	3.3917335416933683
285	2.5922378735913054
376	2.3016086818405377
229	3.2285462191007004
377	2.2265865469493913
230	3.1059732168430787
284	2.4488425238266736
378	2.157909533263314
232	2.9570713692095705
379	2.0865422251498993
231	3.02446503506065
380	2.020338341721307
283	2.2823388271241827
381	1.9548691200597221
233	2.872691537815317
234	2.7550162806721494
382	1.8898261408388322
282	2.1372881781265223
383	1.8250730988869526
235	2.606636551150323
134	42.01514012484173
384	1.761686574027521
236	2.46245224857602
385	1.6951269110005316
280	1.9607244667539923
386	1.629199103298984
276	1.969572751559762
278	1.9260856264844592
237	2.3327532582026667
281	2.02772654402131
275	1.973012724425309
277	1.9404404091582967
279	1.9309244600417215
387	1.561828540019733
244	2.0659913328554063
243	2.073240919727672
274	1.9252793467459166
388	1.5034506526169455
238	2.2258472646678578
242	2.0640946117522674
241	2.0631578024866126
273	1.8321274690319564
389	1.4443866188460512
240	2.087675406272054
239	2.142534772067179
390	1.3883871411581927
246	1.9445099270916184
272	1.7284419739351753
270	1.6491366223253365
247	1.8643312982870357
265	1.6529970619886227
245	2.01716289329689
391	1.33699893670026
266	1.6669937548072034
392	1.2891800795073656
248	1.7936085519134068
255	1.7243320265019624
269	1.6476499718632605
271	1.6684422860278638
258	1.6272480911531804
267	1.6610587042415803
393	1.2439094359279737
254	1.7122990522435297
257	1.6692797542372437
394	1.199624117014753
268	1.6515265833261799
253	1.6869717033342557
249	1.7289444548611264
250	1.6851362040443607
264	1.6200100555668286
259	1.5851321036840453
395	1.1504202606721092
262	1.5337207966550925
251	1.664120950066948
252	1.667124284335124
256	1.7020080118608645
396	1.1032736883037395
261	1.5257007390304562
263	1.5688055165502437
260	1.5461280325684157
397	1.0544648859309544
398	1.0110909634555094
400	0.9297618265999013
399	0.9705228482625022
401	0.8921069456478486
402	0.8583148146159418
403	0.8295232351408623
404	0.8034496731788557
405	0.7749549617447734
406	0.7470886402498891
408	0.6924672309393645
407	0.7183582825886073
409	0.6653598289114898
410	0.6385885692959437
411	0.6150435837616116
510	0.38740932828706914
516	0.37989983748793793
526	0.37077316669822313
521	0.3769669660621581
514	0.3835823873522096
508	0.38617334072283743
511	0.3840502144209143
413	0.5784468005747055
501	0.3742812921492248
520	0.37847671909622443
524	0.37465555380418836
518	0.3809047993392291
515	0.37978663488859715
535	0.3587344167968932
523	0.37626811328051313
517	0.37763809575825036
513	0.3840155605639731
528	0.36896423536589895
527	0.37045204095723583
507	0.38104688015268756
505	0.3803399414710896
506	0.37997030033038476
529	0.3695117663055679
533	0.3636263862684085
525	0.3728327609290878
509	0.38846973630946613
504	0.37962145150384463
531	0.367037480919975
512	0.3836447642947036
502	0.375352096328704
530	0.367977755571643
412	0.5939024207704257
536	0.3567810943939812
519	0.3794158386193276
522	0.37590771316832594
416	0.5314192064485356
532	0.3645920737484998
539	0.35120182342646794
534	0.3625879256887409
540	0.3481187852872768
538	0.35216289039230037
503	0.3770663071187226
537	0.35503107461845684
415	0.5480761603515463
544	0.3390879901684323
547	0.32867912667189764
543	0.3413797652408021
541	0.34558905373057824
542	0.3422472667928938
414	0.5646857539834041
546	0.33244946630708677
549	0.32287576076283203
545	0.3347077426510802
550	0.3196691238672178
548	0.3268297658398089
418	0.5020673896194439
417	0.5160525311522975
555	0.2999961292817687
551	0.31676628578412025
554	0.30492275261022517
497	0.4010594825361592
553	0.3103322196787271
552	0.31301904872022523
556	0.2965180371734494
499	0.4057389083517692
485	0.3866896831912595
559	0.2855939863370574
557	0.29319819767849425
486	0.3898015995445681
495	0.399786530857857
420	0.47195318793764857
498	0.40335241273709366
490	0.39518796404177614
496	0.4002069976554087
482	0.3774625162164156
561	0.27577308327995637
560	0.28012560771175554
419	0.4876710223175561
494	0.3974058108860049
487	0.39128940513590504
492	0.39321384932469944
484	0.38388965155042054
558	0.2896242298993046
493	0.3957643731955627
488	0.39518565378464676
489	0.39718864671584103
474	0.36598169341183695
564	0.2653572890120335
500	0.4066965099319076
421	0.4574216705936905
477	0.36892034048044026
563	0.26831557326623673
476	0.36869740066745266
481	0.37212235686179573
562	0.27236429888551916
491	0.394947697300318
567	0.25220961568858913
479	0.3713206976378921
483	0.38038614661367764
470	0.36128032015349765
566	0.25567615651126147
471	0.36006628003199526
565	0.2606501401108707
478	0.37009048571648395
568	0.24775659507166084
475	0.36700860270585756
472	0.3574741715328027
570	0.23819675107018254
473	0.3618209203217785
423	0.4397262561110122
480	0.371422348951586
572	0.23089056289843896
569	0.2449808211306806
422	0.4473755174664724
571	0.23458004353409886
576	0.21408921792484042
457	0.3912339589647993
459	0.37893415000784664
458	0.3864436408069779
426	0.41226769499946797
455	0.38363436813762125
467	0.3752423591150573
574	0.2226568064892392
456	0.3927229196847009
573	0.22765735804583653
465	0.37227367870377176
575	0.2172866137919371
460	0.3706229999848118
425	0.4210755503053249
468	0.3747456538322351
454	0.3730753379276753
580	0.19782154234813448
427	0.40477553112880726
577	0.2105441283597683
469	0.36973124073286145
430	0.3858418188247678
581	0.19327380118890056
463	0.3652447213875567
428	0.39917893323282344
451	0.3511452221267975
582	0.1903559464344619
435	0.3775814944585799
466	0.37403871515063725
579	0.20181597692487588
424	0.4297447901834175
578	0.20588896024401707
461	0.3659216267264724
462	0.3630915617429512
589	0.16411258057298478
429	0.3922735746730316
450	0.35469146682043423
587	0.1700545619098147
586	0.174196852942838
583	0.18642966444303796
452	0.3530338573300861
585	0.17916968141388243
440	0.35669561488019313
449	0.3625394102890234
584	0.18311906597660046
431	0.3788348089512822
453	0.36036892371594736
464	0.36982596127516704
436	0.3773978290167922
444	0.35167196075230184
588	0.16786097276544457
448	0.36465214043386435
441	0.35040825010251725
432	0.3752619963006572
437	0.37492123337406996
433	0.3746405371328472
590	0.16132410021779284
447	0.3637257273249729
434	0.375149948829881
595	0.1464264071188241
597	0.14111628110688648
442	0.3472651452779616
600	0.1330881375822038
439	0.3647537917475582
592	0.15466593917084737
591	0.15761729265366234
596	0.14417852693191294
446	0.359329308007715
598	0.1387586637063286
594	0.14938700163015675
443	0.34829205457198226
438	0.37151706949389157
445	0.3548289271196339
602	0.129060204277086
601	0.1302661584986355
593	0.1522898397132542
603	0.12722932550203248
606	0.12082182735362748
605	0.12333538711042022
607	0.11939986409047865
614	0.10983886496043566
599	0.1359043410229486
604	0.12484860553018054
616	0.1067685332354563
699	0.08159828181058783
617	0.10487874290360295
