24	2.64532e-05	1.3434701388555048e-05	-1.30185e-05
25	0.000115643	6.325502259467238e-05	-5.2388e-05
26	0.000155612	9.204164703232565e-05	-6.35704e-05
27	0.00018445	0.00011744733525556497	-6.70027e-05
28	0.000212782	0.00013563835857788743	-7.71436e-05
29	0.000329943	0.00016278160932738464	-0.000167161
30	0.00037302	0.0001792476476921183	-0.000193772
31	0.000380753	0.00018868125297472096	-0.000192072
32	0.000488879	0.0002134750710675901	-0.000275404
33	0.00054764	0.00022794885114051588	-0.000319691
34	0.000657645	0.00024975020837854735	-0.000407895
35	0.0104257	0.0014776522150791896	-0.00894805
36	0.0102901	0.0014743897652787156	-0.00881571
37	0.0101684	0.001485015523973469	-0.00868338
38	0.01026	0.0015043343835954297	-0.00875567
39	0.0104572	0.0015441531079519995	-0.00891305
40	0.0111003	0.001625724786628769	-0.00947458
41	0.0114813	0.001710407984281983	-0.00977089
42	0.011431	0.0017611524709314483	-0.00966985
43	0.010771	0.0017083165347099888	-0.00906268
44	0.0100504	0.0016639347256110228	-0.00838647
45	0.00988607	0.001679941682719333	-0.00820613
46	0.0101521	0.0017383063179323784	-0.00841379
47	0.0103356	0.0018419469130352317	-0.00849365
48	0.0107308	0.00196674312156649	-0.00876406
49	0.0110426	0.0021005112814394267	-0.00894209
50	0.0114049	0.0022367662267359354	-0.00916813
51	0.0115913	0.002364366804299661	-0.00922693
52	0.0116268	0.0024951053423194194	-0.00913169
53	0.0114394	0.002561330529169925	-0.00887807
54	0.010641	0.002504028126801755	-0.00813697
55	0.00996962	0.0024387070956262604	-0.00753091
56	0.00957737	0.0024094791128698536	-0.00716789
57	0.00922842	0.0023914433081790617	-0.00683698
58	0.00901752	0.0023771527604133386	-0.00664037
59	0.00896042	0.0023517913795342744	-0.00660863
60	0.00894387	0.002319703143320973	-0.00662417
61	0.00877069	0.0022587755426377574	-0.00651191
62	0.0086492	0.002198585444844687	-0.00645061
63	0.0083499	0.0021164779331572293	-0.00623342
64	0.0081189	0.002007235889262192	-0.00611166
65	0.00773714	0.0019105544057332054	-0.00582659
66	0.00738009	0.001858725961347527	-0.00552136
67	0.00733853	0.0018383688806026957	-0.00550016
68	0.00719224	0.0018269437316628687	-0.0053653
69	0.00703779	0.0018190244370626467	-0.00521877
70	0.00706757	0.001799367126501953	-0.0052682
71	0.00696573	0.0018019049368347849	-0.00516383
72	0.00709091	0.0018425553529196014	-0.00524835
73	0.0071637	0.0018783176684534577	-0.00528538
74	0.00699298	0.0018156465023134835	-0.00517733
75	0.00658649	0.0017111594940099637	-0.00487533
76	0.00645307	0.0016421776757171668	-0.00481089
77	0.00620538	0.0015993822124665956	-0.004606
78	0.00615161	0.001603955873800827	-0.00454765
79	0.00605519	0.0016426975009131855	-0.00441249
80	0.00620444	0.0016842059072789204	-0.00452023
81	0.00625749	0.0017343300911099307	-0.00452316
82	0.00648502	0.0018517002458304805	-0.00463332
83	0.00677037	0.0020275296533829278	-0.00474284
84	0.00671638	0.002004516704672075	-0.00471186
85	0.0062611	0.0017955778480865422	-0.00446552
86	0.00590933	0.0015992520060454866	-0.00431008
87	0.00556494	0.001497306381247716	-0.00406763
88	0.00543983	0.0014724512475075848	-0.00396738
89	0.00540101	0.0015029812944750806	-0.00389803
90	0.00538959	0.0015874355232077494	-0.00380215
91	0.00555626	0.0016512568222463663	-0.003905
92	0.00561618	0.001747204233131209	-0.00386898
93	0.00595646	0.0019098364838306477	-0.00404662
94	0.00605967	0.0020472960171810596	-0.00401237
95	0.00613296	0.002038709682660623	-0.00409425
96	0.00567718	0.0018613901190747168	-0.00381579
97	0.00531956	0.0016948543913534284	-0.00362471
98	0.00523145	0.0016458104491587967	-0.00358564
99	0.00518151	0.0016824476203497417	-0.00349906
100	0.00512022	0.001761781349364905	-0.00335844
101	0.00515592	0.0018419137539905587	-0.00331401
102	0.00530872	0.0019067266799772035	-0.00340199
103	0.00531009	0.001955763761679834	-0.00335433
104	0.00522314	0.0019788517470219515	-0.00324429
105	0.00517428	0.0019634696663934303	-0.00321081
106	0.00507606	0.0019275306931905393	-0.00314853
107	0.00494726	0.0018740661643894562	-0.00307319
108	0.00486479	0.0018447582854866174	-0.00302003
109	0.00469624	0.0018502662600752822	-0.00284597
110	0.004639	0.0018778838852612893	-0.00276112
111	0.00457706	0.0019237905816344714	-0.00265327
112	0.00472378	0.0019777303424335646	-0.00274605
113	0.00470846	0.0020616684620700485	-0.00264679
114	0.00468251	0.002157347313278422	-0.00252516
115	0.00471193	0.002149187758531236	-0.00256274
116	0.00447739	0.0020405129915685607	-0.00243688
117	0.00420751	0.0019312289271600155	-0.00227628
118	0.00417303	0.0019090396662700744	-0.00226399
119	0.00424827	0.0019685051245955025	-0.00227976
120	0.00425991	0.0021004219521164927	-0.00215949
121	0.00418496	0.0022855414663271807	-0.00189942
122	0.00431491	0.002517518712614738	-0.00179739
123	0.00455921	0.002882306937214127	-0.0016769
124	0.00490577	0.0034322378301847086	-0.00147353
125	0.00505553	0.003931602466370944	-0.00112393
126	0.00487137	0.003985093579578531	-0.000886276
127	0.00473506	0.003552271427997865	-0.00118279
128	0.00430299	0.003043953278042205	-0.00125904
129	0.00407915	0.0028234855075753252	-0.00125566
130	0.00423476	0.003062901099388426	-0.00117186
131	0.00418474	0.0034299560019596773	-0.000754784
132	0.00451497	0.003938230416278828	-0.00057674
133	0.00461016	0.00450815778538342	-0.000102002
134	0.0050178	0.005198637291154938	0.000180837
135	0.00540296	0.0060504032477782955	0.000647443
136	0.00568463	0.006845863860204346	0.00116123
137	0.0054936	0.007149275407748265	0.00165568
138	0.00530358	0.006921896406224611	0.00161832
139	0.0049388	0.006637384513655986	0.00169858
140	0.00509919	0.006874006313028456	0.00177482
141	0.00543253	0.007675362946621998	0.00224283
142	0.00579897	0.008729761681339399	0.00293079
143	0.0061378	0.009878794328577219	0.00374099
144	0.00650764	0.010790603025342536	0.00428296
145	0.00641361	0.011145053060203561	0.00473144
146	0.00627216	0.011057616661354056	0.00478546
147	0.00599628	0.010893154660267091	0.00489687
148	0.00588115	0.010845359041762872	0.00496421
149	0.00573486	0.010877083957753936	0.00514222
150	0.0055846	0.01101011704449431	0.00542552
151	0.00550235	0.011337223302141717	0.00583487
152	0.00551817	0.01178984969315344	0.00627168
153	0.00569344	0.012247801969861959	0.00655436
154	0.0056396	0.01269346210295398	0.00705386
155	0.00604066	0.013202998133166796	0.00716234
156	0.00603632	0.013639640435376878	0.00760332
157	0.00584125	0.01388974638885108	0.0080485
158	0.00576637	0.014170916507180463	0.00840455
159	0.00583771	0.014676742154635884	0.00883903
160	0.00589495	0.015405135454818263	0.00951019
161	0.00612645	0.01624995116133659	0.0101235
162	0.00620097	0.017179656594902754	0.0109787
163	0.00619541	0.018180298372347515	0.0119849
164	0.00651899	0.019233741926480648	0.0127148
165	0.00669541	0.02015660216122555	0.0134612
166	0.00687148	0.020663323388740978	0.0137918
167	0.00669469	0.02063224993363621	0.0139376
168	0.00650301	0.019972148972300492	0.0134691
169	0.00621557	0.018824648072828888	0.0126091
170	0.0057796	0.017470945510153376	0.0116913
171	0.00536141	0.016113208120619567	0.0107518
172	0.00473694	0.014903925346283667	0.010167
173	0.0045462	0.0140959121773989	0.00954971
174	0.0043113	0.013617094000122117	0.00930579
175	0.00420375	0.013271639070763275	0.00906789
176	0.00391248	0.012875517549924565	0.00896304
177	0.00378455	0.012192675915654299	0.00840813
178	0.00346284	0.011209053303741879	0.00774621
179	0.00311071	0.010131794980895238	0.00702108
180	0.00285377	0.00911265360091501	0.00625888
181	0.002484	0.008208818653905176	0.00572482
182	0.00229001	0.007487625011297462	0.00519762
183	0.00212681	0.00690884074701913	0.00478203
184	0.00198999	0.006435314724686803	0.00444532
185	0.00176854	0.006060562921797707	0.00429202
186	0.00168441	0.005752916878492873	0.00406851
187	0.00163425	0.005458727404394848	0.00382448
188	0.00152359	0.005145892685233246	0.0036223
189	0.00143404	0.0048044684378521114	0.00337043
